title,link,description,price,bedroom,area,latitude,longitude,posing time,update time,available time
Cambridge*Inman Sq. 3+ bedroom Apartment with Complete Renovation,http://boston.craigslist.org/gbs/abo/6099794677.html,Apartment Description: Available: SEPTEMBER 1st. 2017 FIRST FLOOR UNIT TOTAL REMODEL OF A Condo Grade Apartment steps to Inman Sq. on dead-end street -6 room / 3+ Bedrooms/one bathroom -All hardwood...,$3700,3BR / 1Ba,1300ft2,42.373859,-71.097803,2017-04-22  4:00pm,2017-04-30 12:57pm,available sep 1
"3 Bed/1 Bath, Hw'd Floors, Laundry, Recently Renv'td, Inman Sq, Sept 1",http://boston.craigslist.org/gbs/fee/6104560216.html,"ID: 2375470 Location: Clary St., Cambridge (Inman Square) Rent: $3650 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3.5 Baths: 1 Pet: No Pet Features: 1,300+ sq ft, 6 Rooms, Back...",$3650,3BR / 1Ba,1350ft2,42.373859,-71.097803,2017-04-25  8:29pm,email to friend,available sep 1
Inman Square~Hardwood~Spacious~,http://boston.craigslist.org/gbs/fee/6096682444.html,"Located in the heart of Cambridge's Inman Square is this spacious top floor 3 bedroom apartment, available September 1st for $3,100/month! Featuring hardwood flooring throughout, ceramic tiling in...",$3100,3BR / 1Ba,available sep 1,42.373859,-71.097803,2017-04-20  2:26pm,2017-04-25  3:47pm,cats are OK - purrr
3 Bd on Clary St.,http://boston.craigslist.org/gbs/fee/6077374202.html,"ID: 557994 Location: Clary St., CambridgeRent: $3100 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Raymond Ng  Cell  x 117 Office Phoenix Realty 1284 Commonwealth Ave...",$3100,3BR / 1Ba,888ft2,42.373859,-71.097803,2017-04-06  6:51pm,2017-05-01  9:41pm,available sep 1
Cambridge 3 Bed- Inman Square- 9/1,http://boston.craigslist.org/gbs/fee/6065237873.html,"ID: 557994 Rent: $3100 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 95 Walk Score! - Nice top floor 3BR, hardwood floors throughout, newer ceramic tile floors in kitchen...",$3100,3BR / 1Ba,888ft2,42.373859,-71.097803,2017-03-29 12:45pm,2017-04-27  2:36pm,available sep 1
"Sept 1, Inman Sq: Reno 3 Bed/1 Bth ~ Laundry ~ S/S Appl ~ Parking/Rent",http://boston.craigslist.org/gbs/fee/6103020918.html,"ID: 2403601 Location: Clary St., CambridgeRent: $3700 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Features: Cherry Cabinets, Dishwasher, Granite Counter Tops, Hardwood...",$3700,3BR / 1Ba,1300ft2,42.373859,-71.097803,2017-04-24  8:34pm,2017-04-30  8:56pm,available sep 1
Condo Quality 3BR in Inman! 10 Min to Central Sq - Granite - For 9/1!,http://boston.craigslist.org/gbs/fee/6098714389.html,"ID: 2394021 Location: Clary St., Cambridge (Inman Square) Rent: $3800 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: No Pet Features: Dishwasher, Disposal, Eat-in...",$3800,3BR / 1Ba,available sep 1,42.373859,-71.097803,2017-04-21  8:55pm,2017-04-30 10:39pm,apartment
Inman Square Three Bed,http://boston.craigslist.org/gbs/nfb/6102575374.html,RCG LLC   Rent Directly From RCG and Pay No Fee! 8 Clary St 3 888 SF 3 Bed / 1 Bath $3100 9/1/17 To Arrange for Showings please call the RCG Office at ATTENTION: We are not able to respond to emails...,$3100,3BR / 1Ba,888ft2,42.373859,-71.097803,2017-04-24  3:26pm,email to friend,available sep 1
Inman Square Two Bed,http://boston.craigslist.org/gbs/nfb/6102573435.html,RCG LLC   Rent Directly From RCG and Pay No Fee! 363 Prospect St 3 803 SF 2 Bed / 1 Bath $2600 9/1/17 To Arrange for Showings please call the RCG Office at ATTENTION: We are not able to respond to...,$2600,2BR / 1Ba,803ft2,42.373859,-71.097803,2017-04-24  3:25pm,email to friend,available sep 1
Inman Square Three Bedroom- available 9/1,http://boston.craigslist.org/gbs/fee/6062443375.html,"ID: 557994 Rent: $3100 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 95 Walk Score! - Nice top floor 3BR, hardwood floors throughout, newer ceramic tile floors in kitchen...",$3100,3BR / 1Ba,888ft2,42.373859,-71.097803,2017-03-27  1:24pm,2017-04-26 11:07am,available sep 1
"LARGE ROOMS, Huge Eat In Kitchen, Bay Windows, Hardwood & Granite!",http://boston.craigslist.org/gbs/fee/6102010694.html,"ID: 557994 Rent: $3100 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Nice top floor 3BR, hardwood floors throughout, newer ceramic tile floors in kitchen and bath. New...",$3100,3BR / 1Ba,888ft2,42.373859,-71.097803,2017-04-24 10:13am,2017-04-30  8:46pm,available sep 1
HEART of INMAN SQ WALK to CENTRAL RED TOP FLOOR GRANITE KITCHEN SEP 1,http://boston.craigslist.org/gbs/fee/6082693669.html,"ID: 557994 Location: Clary St., CambridgeRent: $3100 / Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Features: Gas Range, Granite Counter Tops, Hardwood Floors, Modern Bath, Modern Kitchen ID:...",$3100,3BR / 1Ba,available sep 1,42.373859,-71.097803,2017-04-10  2:52pm,2017-05-01  1:03pm,apartment
Cambridge*Inman Sq.  3+ bedroom Apartment with Complete Renovation,http://boston.craigslist.org/gbs/abo/6075770723.html,"Apartment Description: TOP FLOOR APARTMENT Available Sept 1st, 2017 Condo Grade Apartment steps to Inman on Clary Street in Cambridge -6 room / 3+ Bedrooms with one bathroom -All wood floor...",$3750,3BR / 0Ba,1300ft2,42.373859,-71.097803,2017-04-05  4:58pm,2017-04-29  4:00pm,available sep 1
Furry Friends Welcome! Minutes from 2 Dog Parks-Millbrook Lofts!,http://boston.craigslist.org/gbs/abo/6101948734.html,"THE BRAND NEW PET FRIENDLY MILLBROOK LOFTS IN SOMERVILLE!!!!! FOR A LIMITED TIME, YOU'LL RECEIVE 1 MONTH FREE! 15 Minute Walk to the Zero New Washington Street Dog Park Zero New Washington Park has...",$3166,1BR / 1Ba,892ft2,42.373859,-71.0865,2017-04-24  9:31am,email to friend,available apr 24
Inman Square Three Bed,http://boston.craigslist.org/gbs/nfb/6102575374.html,RCG LLC   Rent Directly From RCG and Pay No Fee! 8 Clary St 3 888 SF 3 Bed / 1 Bath $3100 9/1/17 To Arrange for Showings please call the RCG Office at ATTENTION: We are not able to respond to emails...,$3100,3BR / 1Ba,888ft2,42.373859,-71.097803,2017-04-24  3:26pm,email to friend,available sep 1
Inman Square Two Bed,http://boston.craigslist.org/gbs/nfb/6102573435.html,RCG LLC   Rent Directly From RCG and Pay No Fee! 363 Prospect St 3 803 SF 2 Bed / 1 Bath $2600 9/1/17 To Arrange for Showings please call the RCG Office at ATTENTION: We are not able to respond to...,$2600,2BR / 1Ba,803ft2,42.373859,-71.097803,2017-04-24  3:25pm,email to friend,available sep 1
LARGE 1 Bed NOW Available! 1 Month FREE! Overlooks Boston skyline!,http://boston.craigslist.org/gbs/abo/6102832922.html,"THE BRAND NEW MILLBROOK LOFTS APARTMENTS IN SOMERVILLE!!!!! FOR A LIMITED TIME, IF YOU MOVE IN BY AUGUST 1ST YOU WILL RECEIVE 1 MONTH FREE RENT! Apartment Interiors: âœ­Windows up to eight feet...",$3160,1BR / 1Ba,868ft2,42.373938,-71.086671,2017-04-24  6:09pm,email to friend,available apr 24
Want incredible views from your living room? Large Penthouse 1 Bed!,http://boston.craigslist.org/gbs/abo/6103561809.html,Apartment Interiors âœ­Windows up to eight feet tall with expansive city views. âœ­Lofty 10 to 12 foot ceiling heights. âœ­Modern interior finishes contrasted against exposed concrete...,$3220,1BR / 1Ba,884ft2,42.374017,-71.086285,2017-04-25 10:00am,email to friend,available apr 25
Loft Style 1 Bedroom NOW Available! 1 Month Free NOW! Amenities!,http://boston.craigslist.org/gbs/abo/6103997803.html,"â™» LIVE GREEN, â˜€ LIVE LEED GOLD CERTIFIED, AND LIVE @ MILLBROOK LOFTS IN SOMERVILLE AMAZING 1 bedroom/1 bathroom! Last one at this price point! Millbrook Lofts, which was once an old cold...",$2475,1BR / 1Ba,available apr 25,42.374033,-71.086586,2017-04-25  2:07pm,email to friend,cats are OK - purrr
Looking for Luxury and Space 2 Bed Penthouse Last! Incredible views!,http://boston.craigslist.org/gbs/abo/6105573421.html,"LIVE CREATIVELY @ Millbrook Lofts! This former cold storage building proudly offers a mix of studio, one-bedroom, and two-bedroom loft-style apartments NOW OPEN! Luxury Interiors âœ­Windows up...",$4299,2BR / 2Ba,1174ft2,42.374049,-71.086671,2017-04-26  2:32pm,email to friend,available apr 26
Furnished - Flexible 4 to 8 month lease! STARTING SEPTEMBER #539,http://boston.craigslist.org/gbs/nfb/6085784309.html,"About this place This modern apartment boasts sleek hardwood floors, an incredible skylight, and an expansive chef's kitchen, Located in Cambridge, near MIT, Harvard and Kendall Square. Available for ",$8000,5BR / 2Ba,available sep 1,42.374253,-71.121748,2017-04-12  4:48pm,2017-04-30  4:16pm,furnished
___GORGEOUS Apt___RENOVATED___In HARVARD SQUARE__Seconds 2 RED LINE___,http://boston.craigslist.org/gbs/fee/6104559830.html,For additional information call Romeo: 2 Bedrooms 1 Bathroom Parking: Street Parking Pets: 1-cat mat be negotiated. Realtor Fee: Yes Utilities: Tenant Pays Laundry: In Unit Availability: July 1 2017...,$2995,2BR / 1Ba,available jul 1,42.374253,-71.121748,2017-04-25  8:28pm,2017-05-01  8:27am,cats are OK - purrr
***COZY Apt***In HEART Of HARVARD SQUARE***Steps 2 RED LINE***Seconds,http://boston.craigslist.org/gbs/fee/6104302962.html,For additional information call Romeo: 1 Bedroom 1 Bathroom Parking: Street Parking Pets: 1-cat may be negotiated. Laundry: Coin-op in Basement. Realtor Fee: Yes Utilities: Tenant Pays Availability:...,$2395,1BR / 1Ba,available jun 1,42.374253,-71.121748,2017-04-25  5:13pm,2017-04-30  6:49pm,cats are OK - purrr
"Elegant, Renovated Condo in Harvard Square - Heat & Hot Water included",http://boston.craigslist.org/gbs/fee/6103502466.html,"ID: 1688405 Location: Story, Cambridge (Harvard Square) Rent: $2900 / Month Broker Fee: No Fee Available Date: 07/01/2016 Beds: 1 Baths: 1 Pet: Cat Ok Rent Includes: Heat, Hot Water Features: Dining...",$2900,1BR / 1Ba,available jul 1,42.374253,-71.121748,2017-04-25  9:17am,email to friend,cats are OK - purrr
Great 1 Bed --- HARVARD SQUARE --- Available July 1!!,http://boston.craigslist.org/gbs/fee/6094062576.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Details Location: Cambridge/Harvard Square Available: July 01, 2017 Bedrooms: 1 Bath: 1 Kitchen: Galley. Separate dining room....",$2395,1BR / 1Ba,available jul 1,42.374253,-71.121748,2017-04-18  6:34pm,2017-04-28  7:42pm,apartment
Great 1 Bed * Right in HARVARD SQ * Available for July 1,http://boston.craigslist.org/gbs/fee/6068179734.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Details Location: Cambridge/Harvard Square Kitchen: Galley. Separate dining room. Appliances include: Refrigerator, Natural Gas...",$2395,1BR / 1Ba,available jul 1,42.374253,-71.121748,2017-03-31  1:02pm,2017-04-27  8:52pm,apartment
1 Bed right in HARVARD SQ ~~ Heat & HW Included!!,http://boston.craigslist.org/gbs/fee/6087275515.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Details Kitchen: Galley. Separate dining room. Appliances include: Refrigerator, Natural Gas Stove, Dishwasher. Available: June...",$2395,1BR / 1Ba,available jun 1,42.374253,-71.121748,2017-04-13  5:51pm,2017-04-30  6:05pm,apartment
Harvard Sq 1 Bed - Heat and Hot Water included,http://boston.craigslist.org/gbs/fee/6102625567.html,Harvard Sq 1 Bed - Heat and Hot Water included Cambridge / Harvard Square / Brattle Available: 7/1/2017 || Fee: Full Fee || Reference: #172329 Apartment Details Kitchen: Galley. Separate dining room. ,$2395,1BR / 1Ba,available jul 1,42.374253,-71.121748,2017-04-24  3:56pm,email to friend,apartment
"2 Bd, NO BROKER FEE, convenient location, Heat & Hot Water included",http://boston.craigslist.org/gbs/nfb/6094586650.html,"ID: 2386421 Rent: $3165 / Month Broker Fee: No Fee Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Email for fastest response:   Jennifer Pham Boston Condo...",$3165,2BR / 1Ba,1138ft2,42.374255,-71.121819,2017-04-19  7:35am,2017-04-25  5:09am,available jun 1
"2 Bd, spacious, convenient, Heat & Hot water included, NO BROKER FEE!!",http://boston.craigslist.org/gbs/nfb/6084968166.html,"ID: 2386421 Location: Brattle St., Cambridge (Harvard Square) Rent: $3165 / Month Broker Fee: No Fee Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Email for...",$3165,2BR / 1Ba,1138ft2,42.374303,-71.121819,2017-04-12  7:10am,2017-04-30  3:03am,available jun 1
"2 Bd, NO BROKER FEE, amazing location, Heat & Hot Water included",http://boston.craigslist.org/gbs/nfb/6093165854.html,"ID: 2386421 Rent: $3165 / Month Broker Fee: No Fee Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water Email for fastest response:   Jennifer Pham Boston Condo...",$3165,2BR / 1Ba,1138ft2,42.374319,-71.121905,2017-04-18  9:14am,2017-04-29  5:12am,available jun 1
********6 Min Walk to Harvard Sq((((Heat + HW Included))))*******,http://boston.craigslist.org/gbs/fee/6104112424.html,"Apartment Rental Experts Harvard Square Available: June 01, 2017 Fee: Full Fee Reference: #144559 * Pictures are of Model Unit, and Furnished Appliances may vary.Located in the Harvard Square area of ",$3100,2BR / 1Ba,available jun 1,42.374347,-71.113601,2017-04-25  3:14pm,email to friend,apartment
--- Huge 2 Bed -- Modern Kitchen - Dining Room - JUNE 1st,http://boston.craigslist.org/gbs/fee/6084345504.html,"2 Bedroom and 1 Bath in Cambridge / Harvard Square $3,200 Cambridge / Harvard Square / Mid Cambridge Available: 6/1/2017 || Fee: Full Fee || Reference: #172282 Apartment Summary Located in the...",$3200,2BR / 1Ba,available jun 1,42.374347,-71.113601,2017-04-11  4:53pm,2017-04-25  7:40am,apartment
--- Large and Charming 2 Bed -- Ideal Location - Heat Incl - JUNE,http://boston.craigslist.org/gbs/fee/6092407365.html,"2+ Bedroom and 1 Bath in Cambridge / Harvard Square $3,100 Cambridge / Harvard Square / Mid Cambridge Available: 6/1/2017 || Fee: Full Fee || Reference: #144559 Apartment Details Bath: 1 Available:...",$3100,2BR / 1Ba,available jun 1,42.374347,-71.113601,2017-04-17  4:52pm,2017-04-26 10:21pm,apartment
Gorgeous Harvard Square 2bd+ - 1100sf - Modern K&B - 6min T!,http://boston.craigslist.org/gbs/fee/6102757523.html,"Apartment Rental Experts Available: 6/1/2017 || Fee: Full Fee || Reference: #144559 Apartment Details Bedrooms: 2+ Location: Cambridge/Harvard Square Fee: Full Fee Available: June 01, 2017 Bath: 1...",$3100,2BR / 1Ba,available jun 1,42.374347,-71.113601,2017-04-24  5:18pm,email to friend,apartment
(      (  Inman/Central Sq 5 Bedroom - New Renovation  )      ),http://boston.craigslist.org/gbs/fee/6104482034.html,Inman/Central Sq 5 Bedroom - New Renovation Cambridge / Inman Square / Central Square Available: 9/1/2017 || Fee: Full Fee || Reference: #146318 Apartment Details Bedrooms: 5 Fee: Full Fee Kitchen:...,$4750,5BR / 1Ba,available sep 1,42.374362,-71.097461,2017-04-25  7:24pm,2017-04-29  8:26pm,cats are OK - purrr
{(  [([([  Inman/Central Sq 5 Bedroom - New Renovation  ])])]  )},http://boston.craigslist.org/gbs/fee/6104475273.html,Inman/Central Sq 5 Bedroom - New Renovation Cambridge / Inman Square / Central Square Available: 9/1/2017 || Fee: Full Fee || Reference: #146318 Features 12 minute walk to the T. Cats allowed....,$4750,5BR / 1Ba,available sep 1,42.374362,-71.097461,2017-04-25  7:19pm,2017-04-29  8:26pm,cats are OK - purrr
"2 Bd, NO BROKER FEE, Heat & Water included, Harvard Square",http://boston.craigslist.org/gbs/nfb/6091485349.html,"ID: 2386421 Rent: $3165 / Month Broker Fee: No Fee Available Date: 06/01/2017 Beds: 2 Baths: 1 Pet: No Pet Rent Includes: Heat, Hot Water ",$3165,2BR / 1Ba,1138ft2,42.374382,-71.121883,2017-04-17  5:37am,2017-04-30  3:10am,available jun 1
"Furnished, waterfront in Harvard Square, access to red line.",http://boston.craigslist.org/gbs/fee/6099310730.html,"Call Jessica Keefe  to schedule a showing. ID: 2322864 Rent: $3300 / Month Broker Fee: One Month Available Date: 05/15/2017 Beds: 2 Baths: 1 Pet: Breed Restriction Rent Includes: Heat, Hot Water...",$3300,2BR / 1Ba,740ft2,42.374435,-71.126423,2017-04-22 11:09am,2017-04-29  2:36pm,available may 15
"3 Bd on , Eat-in Kitchen, Parking For Rent, Hardwood Floors, Modern Ki",http://boston.craigslist.org/gbs/fee/6077070930.html,"ID: 2359204 Location: Cambridge St., CambridgeRent: $3600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Features: Dishwasher, Disposal, Eat-in Kitchen, Hardwood Floors,...",$3600,3BR / 1Ba,1200ft2,42.374526,-71.107061,2017-04-06  3:20pm,2017-05-01 10:05am,available sep 1
144 sqft room sublet near Harvard/Inman in a 3 bed apt - 5/23 - 8/31,http://boston.craigslist.org/gbs/nfb/6103556067.html,144 sqft bedroom sublet near Harvard/Inman in a 3 bed apartment available on May 23rd until August 31st (start date negotiable). I've thoroughly enjoyed living here for the past year but I am moving...,$800,1BR / 1Ba,144ft2,42.374604,-71.107914,2017-04-25  9:56am,2017-05-01  8:35pm,available may 23
// June 1st // 2 Room Studio with all Utilities Included//,http://boston.craigslist.org/gbs/fee/6104149387.html,Large 2 room studio with ALL utils included! 5 min walk Harvard Cambridge / Harvard Square / Mid Cambridge Available: 6/1/2017 || Fee: Full Fee || Reference: #123033 Apartment Details Available: June ,$2100,0BR / 1Ba,available jun 1,42.374699,-71.108355,2017-04-25  3:36pm,2017-04-28  1:16pm,apartment
Huge 1 bed - Harvard,http://boston.craigslist.org/gbs/fee/6104129001.html,Huge 1 bed - Harvard - Cambridge / Harvard Square / Mid Cambridge Available: 6/1/2017 || Fee: Full Fee || Reference: #123159 Apartment Details Bath: 1 Bedrooms: 1 Location: Cambridge/Harvard Square...,$2100,1BR / 1Ba,available jun 1,42.374699,-71.108355,2017-04-25  3:24pm,email to friend,apartment
Huge Studio --- Near HARVARD --- Utils INCLUDED!,http://boston.craigslist.org/gbs/fee/6099435174.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Details Reference: #123033 Bath: 1 Bedrooms: Studio + Location: Cambridge/Harvard Square Kitchen: Eat in Kitchen. With dining...",$2100,0BR / 1Ba,available jun 1,42.374699,-71.108355,2017-04-22 12:22pm,2017-04-28  7:42pm,apartment
Bright and spacious 2 bedroom in the heart of Inman Square,http://boston.craigslist.org/gbs/fee/6092142972.html,"ID: 1778873 Location: Houghton St., SomervilleRent: $2500 / Month Broker Fee: One Month Available Date: 07/01/2017 Beds: 2 Baths: 1 Pet: Pet Friendly Features: Bicycle Storage, Dishwasher, Free...",$2500,2BR / 1Ba,650ft2,42.374705,-71.098403,2017-04-17  2:16pm,2017-04-28 10:25am,available jul 1
On the River-Walk to Harvard Sq.  - 61,http://boston.craigslist.org/gbs/abo/6103532265.html,"AVAILABLE Now! This 1st floor, 2-3 bedroom apartment is located on the edge of Harvard Square with views of the Charles River. Hardwood floors, a large eat-in kitchen with sliders to a private deck,...",$3100,2BR / 1Ba,1000ft2,42.374755,-71.129061,2017-04-25  9:39am,email to friend,available jun 1
On the River - Walk to Harvard Sq  - 62,http://boston.craigslist.org/gbs/abo/6103534338.html,"This 2nd floor, 2-3 bedroom apartment is located on the edge of Harvard Square with views of the Charles River. Hardwood floors, a large eat-in kitchen with sliders to a private deck, common laundry, ",$3100,2BR / 1Ba,1000ft2,42.374794,-71.129082,2017-04-25  9:40am,email to friend,available jun 1
